bus_id,window_id,slot_start_min,station_id,x,q_kwh,price_per_kwh
3009,0,532,3588,0.0,10,0.5
3009,0,534,3588,0.0,10,0.5
3009,0,536,3588,1.0,10,0.5
3009,0,538,3588,1.0,10,0.5
3009,1,598,3588,1.0,10,0.5
3009,1,600,3588,0.0,10,0.5
3009,1,602,3588,0.0,10,0.5
3009,1,604,3588,1.0,5,0.5
3009,2,652,3588,0.0,10,0.5
3009,2,654,3588,0.0,10,0.5
3009,2,656,3588,0.0,10,0.5
3009,2,658,3588,0.0,10,0.5
3010,0,622,165,0.0,10,0.5
3010,0,624,165,0.0,10,0.5
3010,0,626,165,0.0,10,0.5
3010,0,628,165,0.0,10,0.5
3010,1,667,165,0.0,10,0.2
3010,1,669,165,0.0,10,0.2
3010,1,671,165,0.0,10,0.2
3010,1,673,165,0.0,10,0.2
3010,2,712,165,0.0,10,0.2
3010,2,714,165,0.0,10,0.2
3010,2,716,165,0.0,10,0.2
3010,2,718,165,0.0,10,0.2
3010,3,757,165,1.0,10,0.2
3010,3,759,165,0.0,10,0.2
3010,3,761,165,1.0,10,0.2
3010,3,763,165,0.0,10,0.2
3010,4,802,165,1.0,10,0.2
3010,4,804,165,1.0,10,0.2
3010,4,806,165,0.0,10,0.2
3010,4,808,165,1.0,10,0.2
3010,5,847,165,0.0,10,0.2
3010,5,849,165,0.0,10,0.2
3010,5,851,165,0.0,10,0.2
3010,5,853,165,0.0,10,0.2
3010,6,892,165,0.0,10,0.2
3010,6,894,165,0.0,10,0.2
3010,6,896,165,0.0,10,0.2
3010,6,898,165,0.0,10,0.2
3010,7,937,165,1.0,10,0.2
3010,7,939,165,1.0,10,0.2
3010,7,941,165,1.0,10,0.2
3010,7,943,165,0.0,10,0.2
3010,8,982,165,1.0,10,0.2
3010,8,984,165,1.0,10,0.2
3010,8,986,165,0.0,10,0.2
3010,8,988,165,0.0,10,0.2
3010,9,1027,165,0.0,10,0.2
3010,9,1029,165,0.0,10,0.2
3010,9,1031,165,0.0,10,0.2
3010,9,1033,165,0.0,10,0.2
3010,10,1072,165,0.0,10,0.2
3010,10,1074,165,0.0,10,0.2
3010,10,1076,165,0.0,10,0.2
3010,10,1078,165,0.0,10,0.2
3010,11,1117,165,0.0,10,0.5
3010,11,1119,165,0.0,10,0.5
3010,11,1121,165,0.0,10,0.5
3010,11,1123,165,0.0,10,0.5
3011,0,646,165,0.0,10,0.5
3011,0,648,165,0.0,10,0.5
3011,0,650,165,1.0,10,0.5
3011,0,652,165,0.0,10,0.5
3011,0,654,165,0.0,5,0.5
3011,1,716,165,1.0,10,0.2
3011,1,718,165,1.0,10,0.2
3011,1,720,165,1.0,10,0.2
3011,1,722,165,1.0,10,0.2
3011,1,724,165,0.0,5,0.2
3011,2,775,165,0.0,10,0.2
3011,2,777,165,0.0,10,0.2
3011,2,779,165,0.0,10,0.2
3011,2,781,165,0.0,10,0.2
3011,2,783,165,0.0,5,0.2
3013,0,1272,100,0.0,10,0.1
3013,0,1274,100,0.0,10,0.1
3013,0,1276,100,0.0,10,0.1
3013,1,1312,100,0.0,10,0.1
3013,1,1314,100,0.0,10,0.1
3013,1,1316,100,0.0,10,0.1
3013,2,1352,100,0.0,10,0.1
3013,2,1354,100,0.0,10,0.1
3013,2,1356,100,0.0,10,0.1
3015,0,832,3588,1.0,10,0.2
3015,0,834,3588,1.0,10,0.2
3015,0,836,3588,1.0,10,0.2
3015,0,838,3588,1.0,10,0.2
3015,1,898,3588,0.0,10,0.2
3015,1,900,3588,0.0,10,0.2
3015,1,902,3588,0.0,10,0.2
3015,1,904,3588,0.0,5,0.2
3015,2,952,3588,1.0,10,0.2
3015,2,954,3588,1.0,10,0.2
3015,2,956,3588,1.0,10,0.2
3015,2,958,3588,1.0,10,0.2
3015,3,1018,3588,0.0,10,0.2
3015,3,1020,3588,0.0,10,0.2
3015,3,1022,3588,0.0,10,0.2
3015,3,1024,3588,0.0,5,0.2
