v_num_id,ki,start_time,end_time,charge_time,mileage_add,coef,pkk+1,power_per_SOC,station_id,start_soc
5022,0,473.0,482.0,9.0,7.654000663723199,0.015,1.15,5,1547,70
5022,1,509.0,518.0,9.0,7.654000663723199,0.015,1.15,5,1547,70
5022,2,545.0,554.0,9.0,7.654000663723199,0.015,1.15,5,1547,70
5022,3,581.0,590.0,9.0,7.654000663723199,0.015,1.15,5,1547,70
5022,4,617.0,626.0,9.0,7.654000663723199,0.015,1.15,5,1547,70
5022,5,653.0,662.0,9.0,7.654000663723199,0.015,1.15,5,1547,70
5022,6,689.0,698.0,9.0,7.654000663723199,0.015,1.15,5,1547,70
5022,7,725.0,734.0,9.0,7.654000663723199,0.015,1.15,5,1547,70
5022,8,761.0,770.0,9.0,7.654000663723199,0.015,1.15,5,1547,70
5022,9,797.0,806.0,9.0,7.654000663723199,0.015,1.15,5,1547,70
5022,10,833.0,842.0,9.0,7.654000663723199,0.015,1.15,5,1547,70
5022,11,869.0,878.0,9.0,7.654000663723199,0.015,1.15,5,1547,70
5022,12,905.0,914.0,9.0,7.654000663723199,0.015,1.15,5,1547,70
5022,13,941.0,950.0,9.0,7.654000663723199,0.015,1.15,5,1547,70
5022,14,977.0,986.0,9.0,7.654000663723199,0.015,1.15,5,1547,70
5022,15,1013.0,1022.0,9.0,7.654000663723199,0.015,1.15,5,1547,70
5022,16,1049.0,1058.0,9.0,7.654000663723199,0.015,1.15,5,1547,70
5022,17,1085.0,1094.0,9.0,7.654000663723199,0.015,1.15,5,1547,70
5022,18,1121.0,1130.0,9.0,7.654000663723199,0.015,1.15,5,1547,70
5022,19,1157.0,1166.0,9.0,4.9979543039952,0.015,1.15,5,1547,70
5024,0,536.0,545.0,9.0,17.4371660573736,0.015,1.15,5,3588,70
5024,1,613.0,620.0,7.0,17.4371660573736,0.015,1.15,5,3588,70
5024,2,688.0,695.0,7.0,17.4371660573736,0.015,1.15,5,3588,70
5024,3,763.0,770.0,7.0,17.4371660573736,0.015,1.15,5,3588,70
5024,4,838.0,845.0,7.0,17.4371660573736,0.015,1.15,5,3588,70
5024,5,913.0,920.0,7.0,17.4371660573736,0.015,1.15,5,3588,70
5024,6,988.0,995.0,7.0,17.4371660573736,0.015,1.15,5,3588,70
5024,7,1063.0,1070.0,7.0,17.4371660573736,0.015,1.15,5,3588,70
5024,8,1138.0,1145.0,7.0,17.7730914320544,0.015,1.15,5,3588,70
5024,9,1206.0,1215.0,9.0,9.0983672233968,0.015,1.15,5,165,70
5024,10,1246.0,1260.0,14.0,9.0983672233968,0.015,1.15,5,165,70
5024,11,1291.0,1305.0,14.0,9.0983672233968,0.015,1.15,5,165,70
5024,12,1336.0,1350.0,14.0,11.816108847288,0.015,1.15,5,165,70
5024,13,1387.0,1395.0,8.0,9.0983672233968,0.015,1.15,5,165,70
5024,14,1426.0,1440.0,14.0,10.3507862144136,0.015,1.15,5,165,70
5025,0,981.0,995.0,14.0,28.30661603334,0.015,1.15,5,165,70
5027,0,1055.0,1065.0,10.0,21.269924690647198,0.015,1.15,5,165,70
5027,1,1100.0,1115.0,15.0,51.50827345304639,0.015,1.15,5,4783,70
5027,2,1192.0,1200.0,8.0,27.025061430083998,0.015,1.15,5,165,70
