bus_id,window_id,slot_start_min,station_id,x,q_kwh,price_per_kwh
4010,4,802,165,0.0,10,0.2
4010,4,804,165,0.0,10,0.2
4010,4,806,165,0.0,10,0.2
4010,4,808,165,0.0,10,0.2
4010,5,847,165,0.0,10,0.2
4010,5,849,165,0.0,10,0.2
4010,5,851,165,0.0,10,0.2
4010,5,853,165,0.0,10,0.2
4010,6,892,165,0.0,10,0.2
4010,6,894,165,0.0,10,0.2
4010,6,896,165,0.0,10,0.2
4010,6,898,165,0.0,10,0.2
4010,7,937,165,0.0,10,0.2
4010,7,939,165,0.0,10,0.2
4010,7,941,165,0.0,10,0.2
4010,7,943,165,0.0,10,0.2
4010,8,982,165,0.0,10,0.2
4010,8,984,165,0.0,10,0.2
4010,8,986,165,0.0,10,0.2
4010,8,988,165,0.0,10,0.2
4010,9,1027,165,0.0,10,0.2
4010,9,1029,165,0.0,10,0.2
4010,9,1031,165,0.0,10,0.2
4010,9,1033,165,0.0,10,0.2
4010,10,1072,165,0.0,10,0.2
4010,10,1074,165,0.0,10,0.2
4010,10,1076,165,0.0,10,0.2
4010,10,1078,165,0.0,10,0.2
4012,0,832,3588,1.0,10,0.2
4012,0,834,3588,1.0,10,0.2
4012,0,836,3588,1.0,10,0.2
4012,0,838,3588,0.0,10,0.2
4012,1,898,3588,0.0,10,0.2
4012,1,900,3588,1.0,10,0.2
4012,1,902,3588,0.0,10,0.2
4012,1,904,3588,0.0,5,0.2
4012,2,952,3588,1.0,10,0.2
4012,2,954,3588,1.0,10,0.2
4012,2,956,3588,1.0,10,0.2
4012,2,958,3588,1.0,10,0.2
4012,3,1018,3588,0.0,10,0.2
4012,3,1020,3588,0.0,10,0.2
4012,3,1022,3588,0.0,10,0.2
4012,3,1024,3588,0.0,5,0.2
5001,0,292,1547,1.0,10,0.1
5001,0,294,1547,1.0,10,0.1
5001,0,296,1547,1.0,10,0.1
5001,0,298,1547,1.0,10,0.1
5001,1,324,1547,1.0,10,0.1
5001,1,326,1547,1.0,10,0.1
5001,1,328,1547,1.0,10,0.1
5001,2,354,1547,1.0,10,0.1
5001,2,356,1547,1.0,10,0.1
5001,2,358,1547,1.0,10,0.1
5001,3,384,1547,0.0,10,0.2
5001,3,386,1547,0.0,10,0.2
